count,country,day,issue,language,month
1,SA,2018-1-21,sustainability,en,2018-1
1,US,2018-1-21,subspecies,en,2018-1
2,NZ,2018-1-21,extinction,en,2018-1
5,PE,2018-1-21,climate change,es,2018-1
1,BR,2018-1-21,endangered species,en,2018-1
4,BR,2018-1-21,extinction,en,2018-1
1,UA,2018-1-21,climate change,en,2018-1
4,PL,2018-1-21,biodiversity,en,2018-1
1,SE,2018-1-21,climate change,en,2018-1
2,CA,2018-1-21,deforestation,en,2018-1
2,FR,2018-1-21,sustainability,en,2018-1
1,RU,2018-1-21,ecology,en,2018-1
4,SG,2018-1-21,biodiversity,en,2018-1
1,TR,2018-1-21,endangered species,en,2018-1
1,BN,2018-1-21,endangered species,en,2018-1
1,RU,2018-1-21,biodiversity,es,2018-1
1,RU,2018-1-21,climate change,es,2018-1
81,ES,2018-1-21,climate change,es,2018-1
1,ZM,2018-1-21,sustainability,en,2018-1
1,ZM,2018-1-21,climate change,en,2018-1
2,US,2018-1-21,deforestation,fr,2018-1
1,NG,2018-1-21,sustainability,en,2018-1
1,GB,2018-1-21,protected area,en,2018-1
2,PH,2018-1-21,endangered species,en,2018-1
1,CA,2018-1-21,biosphere,fr,2018-1
1,AT,2018-1-21,ecology,en,2018-1
2,AT,2018-1-21,biodiversity,de,2018-1
1,ES,2018-1-21,sustainability,en,2018-1
2,DE,2018-1-21,biodiversity,es,2018-1
2,SG,2018-1-21,endemic species,en,2018-1
2,GB,2018-1-21,ecology,nl,2018-1
2,KE,2018-1-21,extinction,en,2018-1
1,KE,2018-1-21,climate change,en,2018-1
3,US,2018-1-21,endemic species,es,2018-1
2,OM,2018-1-21,endemic species,en,2018-1
1,OM,2018-1-21,sustainability,en,2018-1
2,PL,2018-1-21,biosphere,en,2018-1
2,CA,2018-1-21,biosphere,en,2018-1
4,CA,2018-1-21,extinction,en,2018-1
1,MX,2018-1-21,sustainability,en,2018-1
3,MX,2018-1-21,sustainability,es,2018-1
1,AR,2018-1-21,deforestation,es,2018-1
5,AR,2018-1-21,climate change,es,2018-1
1,SI,2018-1-21,ecology,en,2018-1
2,IT,2018-1-21,climate change,en,2018-1
2,IR,2018-1-21,extinction,en,2018-1
1,NL,2018-1-21,endangered species,en,2018-1
2,FJ,2018-1-21,climate change,en,2018-1
3,US,2018-1-21,habitat destruction,en,2018-1
2,CA,2018-1-21,endemic species,en,2018-1
4,DE,2018-1-21,extinction,en,2018-1
12,PL,2018-1-21,ecology,in,2018-1
2,SR,2018-1-21,biodiversity,en,2018-1
1,ME,2018-1-21,sustainability,en,2018-1
2,UG,2018-1-21,climate change,en,2018-1
1,TH,2018-1-21,subspecies,en,2018-1
2,TH,2018-1-21,extinction,en,2018-1
2,FR,2018-1-21,deforestation,en,2018-1
2,AU,2018-1-21,ecology,en,2018-1
1,US,2018-1-21,habitat fragmentation,en,2018-1
2,BG,2018-1-21,desertification,en,2018-1
1,MA,2018-1-21,climate change,en,2018-1
1,TK,2018-1-21,climate change,en,2018-1
1,MY,2018-1-21,sustainability,en,2018-1
1,ES,2018-1-21,protected area,en,2018-1
1,KR,2018-1-21,climate change,en,2018-1
1,US,2018-1-21,natural capital,en,2018-1
1,ES,2018-1-21,climate change,en,2018-1
1,ES,2018-1-21,ecology,en,2018-1
1,NZ,2018-1-21,invasive species,en,2018-1
1,SA,2018-1-21,ecology,en,2018-1
1,SA,2018-1-21,endangered species,en,2018-1
1,CU,2018-1-21,climate change,en,2018-1
2,RU,2018-1-21,extinction,en,2018-1
4,PH,2018-1-21,biodiversity,en,2018-1
2,PH,2018-1-21,extinction,en,2018-1
2,DE,2018-1-21,biodiversity,en,2018-1
1,DE,2018-1-21,protected area,en,2018-1
2,PT,2018-1-21,biosphere,en,2018-1
14,PT,2018-1-21,sustainability,pt,2018-1
1,CH,2018-1-21,climate change,en,2018-1
1,DK,2018-1-21,climate change,en,2018-1
2,CZ,2018-1-21,biosphere,en,2018-1
17,MX,2018-1-21,extinction,es,2018-1
12,US,2018-1-21,extinction,ar,2018-1
1,GB,2018-1-21,desertification,ar,2018-1
4,PE,2018-1-21,ecology,es,2018-1
1,CL,2018-1-21,extinction,es,2018-1
2,NI,2018-1-21,climate change,es,2018-1
10,IR,2018-1-21,extinction,ar,2018-1
5,FR,2018-1-21,climate change,es,2018-1
24,US,2018-1-21,protected area,es,2018-1
3,AR,2018-1-21,extinction,es,2018-1
7,CL,2018-1-21,climate change,es,2018-1
5,IE,2018-1-21,climate change,es,2018-1
2,MX,2018-1-21,protected area,es,2018-1
4,AR,2018-1-21,sustainability,es,2018-1
2,BO,2018-1-21,ecology,es,2018-1
1,PE,2018-1-21,endangered species,es,2018-1
2,PE,2018-1-21,extinction,es,2018-1
1,BO,2018-1-21,climate change,es,2018-1
4,PA,2018-1-21,sustainability,es,2018-1
1,CA,2018-1-21,climate change,es,2018-1
4,CO,2018-1-21,sustainability,es,2018-1
1,PT,2018-1-21,climate change,es,2018-1
3,EC,2018-1-21,climate change,es,2018-1
10,FR,2018-1-21,biosphere,es,2018-1
14,IT,2018-1-21,ecology,pt,2018-1
4,ES,2018-1-21,protected area,es,2018-1
6,BR,2018-1-21,ecology,pt,2018-1
6,DE,2018-1-21,climate change,es,2018-1
2,US,2018-1-21,desertification,ar,2018-1
1,ES,2018-1-21,desertification,es,2018-1
2,UY,2018-1-21,extinction,es,2018-1
2,UY,2018-1-21,climate change,es,2018-1
2,FR,2018-1-21,ecology,pt,2018-1
7,BR,2018-1-21,biodiversity,es,2018-1
7,BR,2018-1-21,biodiversity,pt,2018-1
16,BR,2018-1-21,extinction,pt,2018-1
1,AR,2018-1-21,ecology,es,2018-1
6,DE,2018-1-21,sustainability,es,2018-1
4,CU,2018-1-21,climate change,es,2018-1
2,IT,2018-1-21,extinction,es,2018-1
4,BR,2018-1-21,protected area,es,2018-1
9,BR,2018-1-21,deforestation,pt,2018-1
1,VE,2018-1-21,sustainability,es,2018-1
2,AR,2018-1-21,natural capital,es,2018-1
1,AE,2018-1-21,biodiversity,ar,2018-1
1,UY,2018-1-21,sustainability,es,2018-1
6,ES,2018-1-21,natural capital,es,2018-1
2,BZ,2018-1-21,ecology,pt,2018-1
5,IE,2018-1-21,biosphere,es,2018-1
3,FR,2018-1-21,extinction,es,2018-1
1,FR,2018-1-21,sustainability,es,2018-1
1,IT,2018-1-21,ecology,es,2018-1
3,CO,2018-1-21,climate change,es,2018-1
3,PA,2018-1-21,climate change,es,2018-1
2,IE,2018-1-21,sustainability,es,2018-1
1,PE,2018-1-21,sustainability,es,2018-1
10,US,2018-1-21,biosphere,es,2018-1
2,CO,2018-1-21,protected area,es,2018-1
1,IE,2018-1-21,subspecies,es,2018-1
1,CO,2018-1-21,extinction,es,2018-1
2,DO,2018-1-21,climate change,es,2018-1
2,KY,2018-1-21,climate change,es,2018-1
1,HN,2018-1-21,extinction,es,2018-1
1,NI,2018-1-21,extinction,es,2018-1
1,DE,2018-1-21,biodiversity,pt,2018-1
1,CN,2018-1-21,extinction,es,2018-1
1,PR,2018-1-21,extinction,es,2018-1
5,DE,2018-1-21,biosphere,es,2018-1
1,VE,2018-1-21,extinction,es,2018-1
1,IE,2018-1-21,extinction,es,2018-1
1,BG,2018-1-21,sustainability,es,2018-1
2,ES,2018-1-21,ecology,pt,2018-1
1,GB,2018-1-21,sustainability,es,2018-1
1,GB,2018-1-21,climate change,es,2018-1
1,CA,2018-1-21,sustainability,es,2018-1
2,US,2018-1-21,ecology,pt,2018-1
2,MA,2018-1-21,extinction,ar,2018-1
1,PY,2018-1-21,sustainability,es,2018-1
2,PY,2018-1-21,climate change,es,2018-1
1,RU,2018-1-21,sustainability,es,2018-1
1,ES,2018-1-21,endangered species,es,2018-1
2,ES,2018-1-21,biodiversity,pt,2018-1
1,DE,2018-1-21,extinction,es,2018-1
1,DE,2018-1-21,subspecies,es,2018-1
1,GB,2018-1-21,climate change,ar,2018-1
2,US,2018-1-21,climate change,ar,2018-1
11,PT,2018-1-21,extinction,pt,2018-1
1,AE,2018-1-21,climate change,ar,2018-1
4,PT,2018-1-21,biodiversity,es,2018-1
4,PT,2018-1-21,biodiversity,pt,2018-1
1,FR,2018-1-21,climate change,ar,2018-1
43,BR,2018-1-21,sustainability,pt,2018-1
3,US,2018-1-21,extinction,pt,2018-1
1,AO,2018-1-21,biodiversity,es,2018-1
1,AO,2018-1-21,biodiversity,pt,2018-1
1,KR,2018-1-21,extinction,ko,2018-1
1,KR,2018-1-21,climate change,ko,2018-1
17,TR,2018-1-21,desertification,tr,2018-1
34,TR,2018-1-21,climate change,tr,2018-1
4,US,2018-1-21,sustainability,pt,2018-1
4,US,2018-1-21,desertification,tr,2018-1
4,US,2018-1-21,climate change,tr,2018-1
2,ES,2018-1-21,sustainability,pt,2018-1
2,US,2018-1-21,ecology,tr,2018-1
2,PT,2018-1-21,climate change,pt,2018-1
2,TR,2018-1-21,ecology,tr,2018-1
9,TR,2018-1-21,sustainability,tr,2018-1
3,NL,2018-1-21,desertification,tr,2018-1
3,NL,2018-1-21,climate change,tr,2018-1
1,CA,2018-1-21,biodiversity,fr,2018-1
8,US,2018-1-21,climate change,fr,2018-1
1,CA,2018-1-21,climate change,fr,2018-1
1,ID,2018-1-21,biodiversity,in,2018-1
2,SG,2018-1-21,ecology,in,2018-1
1,ID,2018-1-21,desertification,in,2018-1
3,FR,2018-1-21,sustainability,fr,2018-1
1,RE,2018-1-21,climate change,fr,2018-1
1,US,2018-1-21,endangered species,fr,2018-1
9,CH,2018-1-21,sustainability,fr,2018-1
1,BE,2018-1-21,biodiversity,fr,2018-1
1,BE,2018-1-21,sustainability,fr,2018-1
2,BE,2018-1-21,climate change,fr,2018-1
6,FR,2018-1-21,climate change,fr,2018-1
1,US,2018-1-21,ecology,fr,2018-1
8,RO,2018-1-21,ecology,nl,2018-1
1,DE,2018-1-21,sustainability,fr,2018-1
2,CH,2018-1-21,endemic species,fr,2018-1
1,CA,2018-1-21,sustainability,fr,2018-1
1,CH,2018-1-21,biodiversity,fr,2018-1
1,CA,2018-1-21,protected area,fr,2018-1
3,FR,2018-1-21,genetic diversity,fr,2018-1
4,US,2018-1-21,sustainability,fr,2018-1
2,US,2018-1-21,biodiversity,fr,2018-1
1,NL,2018-1-21,climate change,fr,2018-1
1,SG,2018-1-21,climate change,tr,2018-1
2,BE,2018-1-21,ecology,nl,2018-1
2,US,2018-1-21,ecology,in,2018-1
1,LU,2018-1-21,climate change,fr,2018-1
1,NL,2018-1-21,sustainability,tr,2018-1
1,NL,2018-1-21,ecology,fr,2018-1
1,PF,2018-1-21,climate change,fr,2018-1
6,ID,2018-1-21,extinction,in,2018-1
3,US,2018-1-21,climate change,in,2018-1
3,US,2018-1-21,extinction,in,2018-1
1,ID,2018-1-21,habitat destruction,in,2018-1
3,US,2018-1-21,sustainability,in,2018-1
3,ID,2018-1-21,wildlife trade,in,2018-1
1,CO,2018-1-21,climate change,in,2018-1
1,ID,2018-1-21,endangered species,in,2018-1
1,CO,2018-1-21,protected area,in,2018-1
1,GB,2018-1-21,wildlife trade,in,2018-1
1,SG,2018-1-21,climate change,in,2018-1
4,DE,2018-1-21,sustainability,ru,2018-1
2,UA,2018-1-21,sustainability,ru,2018-1
10,RU,2018-1-21,sustainability,ru,2018-1
16,RU,2018-1-21,ecology,ru,2018-1
3,DE,2018-1-21,ecology,ru,2018-1
1,BG,2018-1-21,sustainability,it,2018-1
13,IT,2018-1-21,extinction,it,2018-1
5,VE,2018-1-21,extinction,it,2018-1
10,IT,2018-1-21,biodiversity,it,2018-1
1,UA,2018-1-21,subspecies,ru,2018-1
1,US,2018-1-21,biodiversity,it,2018-1
2,RU,2018-1-21,subspecies,ru,2018-1
1,RU,2018-1-21,extinction,ru,2018-1
6,IT,2018-1-21,climate change,it,2018-1
1,US,2018-1-21,ecology,ru,2018-1
2,EE,2018-1-21,sustainability,ru,2018-1
1,UA,2018-1-21,ecology,ru,2018-1
1,IT,2018-1-21,subspecies,it,2018-1
2,DE,2018-1-21,sustainability,it,2018-1
1,KZ,2018-1-21,climate change,ru,2018-1
3,NL,2018-1-21,ecology,ru,2018-1
2,BY,2018-1-21,sustainability,ru,2018-1
1,CH,2018-1-21,climate change,it,2018-1
1,LT,2018-1-21,ecology,ru,2018-1
1,US,2018-1-21,sustainability,it,2018-1
1,IT,2018-1-21,desertification,it,2018-1
2,IT,2018-1-21,invasive species,it,2018-1
1,GB,2018-1-21,sustainability,it,2018-1
1,IM,2018-1-21,sustainability,ru,2018-1
1,FR,2018-1-21,sustainability,it,2018-1
1,SG,2018-1-21,desertification,hi,2018-1
47,DE,2018-1-21,species diversity,de,2018-1
1,US,2018-1-21,deforestation,de,2018-1
1,US,2018-1-21,extinction,de,2018-1
1,DE,2018-1-21,biodiversity,de,2018-1
8,US,2018-1-21,sustainability,hi,2018-1
1,CH,2018-1-21,biodiversity,de,2018-1
1,SG,2018-1-21,extinction,hi,2018-1
6,DE,2018-1-21,ecology,de,2018-1
3,CH,2018-1-21,extinction,de,2018-1
5,AT,2018-1-21,species diversity,de,2018-1
6,DE,2018-1-21,extinction,de,2018-1
1,SG,2018-1-21,climate change,hi,2018-1
3,CH,2018-1-21,species diversity,de,2018-1
3,IN,2018-1-21,sustainability,hi,2018-1
1,IT,2018-1-21,species diversity,de,2018-1
2,US,2018-1-21,species diversity,de,2018-1
1,AU,2018-1-21,sustainability,hi,2018-1
8,DE,2018-1-21,biosphere,de,2018-1
1,US,2018-1-21,climate change,hi,2018-1
1,ES,2018-1-21,ecology,de,2018-1
1,DE,2018-1-21,sustainability,hi,2018-1
1,NZ,2018-1-21,biodiversity,de,2018-1
1,NZ,2018-1-21,species diversity,de,2018-1
1,IT,2018-1-21,deforestation,de,2018-1
4,AT,2018-1-21,deforestation,de,2018-1
1,US,2018-1-21,desertification,hi,2018-1
1,DE,2018-1-21,extinction,hi,2018-1
1,IN,2018-1-21,climate change,hi,2018-1
1,TV,2018-1-21,ecology,de,2018-1
1,TV,2018-1-21,sustainability,de,2018-1
8,CH,2018-1-21,sustainability,de,2018-1
2,LI,2018-1-21,sustainability,de,2018-1
6,AT,2018-1-21,sustainability,de,2018-1
2,CN,2018-1-21,ecology,zh,2018-1
1,CN,2018-1-21,sustainability,zh,2018-1
24,DE,2018-1-21,sustainability,de,2018-1
1,US,2018-1-21,climate change,zh,2018-1
2,CN,2018-1-21,climate change,zh,2018-1
1,US,2018-1-21,sustainability,de,2018-1
2,TW,2018-1-21,ecology,zh_t,2018-1
2,TW,2018-1-21,ecology,zh,2018-1
3,BE,2018-1-21,biodiversity,nl,2018-1
1,US,2018-1-21,deforestation,nl,2018-1
10,NL,2018-1-21,sustainability,nl,2018-1
2,PL,2018-1-21,biodiversity,pl,2018-1
1,BE,2018-1-21,wildlife trade,nl,2018-1
3,NL,2018-1-21,climate change,nl,2018-1
1,DK,2018-1-21,biodiversity,nl,2018-1
1,DK,2018-1-21,endangered species,nl,2018-1
2,PL,2018-1-21,endangered species,pl,2018-1
2,NL,2018-1-21,ecology,in,2018-1
3,NL,2018-1-21,ecology,pl,2018-1
2,PL,2018-1-21,climate change,pl,2018-1
5,BE,2018-1-21,climate change,nl,2018-1
3,PL,2018-1-21,ecology,pl,2018-1
1,BE,2018-1-21,sustainability,nl,2018-1
1,BE,2018-1-21,deforestation,nl,2018-1
1,US,2018-1-21,sustainability,nl,2018-1
1,NL,2018-1-21,wildlife trade,nl,2018-1
1,PL,2018-1-21,sustainability,pl,2018-1
8,IR,2018-1-21,biodiversity,fa,2018-1
2,US,2018-1-21,deforestation,ur,2018-1
6,IR,2018-1-21,protected area,fa,2018-1
1,IR,2018-1-21,desertification,fa,2018-1
3,IR,2018-1-21,keystone species,fa,2018-1
1,US,2018-1-21,biodiversity,fa,2018-1
1,PK,2018-1-21,deforestation,ur,2018-1
42,IR,2018-1-21,sustainability,ur,2018-1
1,GR,2018-1-21,climate change,el,2018-1
4,GR,2018-1-21,sustainability,el,2018-1
4,PK,2018-1-21,sustainability,ur,2018-1
2,DE,2018-1-21,sustainability,ur,2018-1
1,GR,2018-1-21,desertification,el,2018-1
3,US,2018-1-21,sustainability,ur,2018-1
3,US,2018-1-21,extinction,el,2018-1
3,GR,2018-1-21,extinction,el,2018-1
1,PK,2018-1-21,ecology,ur,2018-1
4,GB,2018-1-21,sustainability,ur,2018-1
1,US,2018-1-21,extinction,ur,2018-1
1,FR,2018-1-21,extinction,el,2018-1
1,US,2018-1-21,extinction,ta,2018-1
3,IN,2018-1-21,ecology,ta,2018-1
1,SE,2018-1-21,extinction,sv,2018-1
2,SE,2018-1-21,ecology,in,2018-1
1,SE,2018-1-21,biodiversity,sv,2018-1
1,IN,2018-1-21,extinction,ta,2018-1
6,FI,2018-1-21,climate change,fi,2018-1
2,DK,2018-1-21,ecology,da,2018-1
1,NO,2018-1-21,endangered species,da,2018-1
1,FI,2018-1-21,sustainability,fi,2018-1
1,DK,2018-1-21,biodiversity,da,2018-1
4,CZ,2018-1-21,ecology,in,2018-1
1,CZ,2018-1-21,ecology,cs,2018-1
1,VA,2018-1-21,biodiversity,cs,2018-1
1,VA,2018-1-21,extinction,cs,2018-1
1,CZ,2018-1-21,biodiversity,cs,2018-1
1,CZ,2018-1-21,extinction,cs,2018-1
1,DK,2018-1-21,sustainability,da,2018-1
1,NO,2018-1-21,ecosystem service,da,2018-1
2,ES,2018-1-21,extinction,eu,2018-1
1,FR,2018-1-21,sustainability,eu,2018-1
3,AE,2018-1-22,endangered species,en,2018-1
392,US,2018-1-22,climate change,en,2018-1
138,US,2018-1-22,biodiversity,en,2018-1
40,US,2018-1-22,deforestation,en,2018-1
12,US,2018-1-22,desertification,en,2018-1
67,GB,2018-1-22,climate change,en,2018-1
8,SG,2018-1-22,biodiversity,en,2018-1
3,SG,2018-1-22,ecology,en,2018-1
4,SG,2018-1-22,extinction,en,2018-1
48,GB,2018-1-22,extinction,en,2018-1
3,GB,2018-1-22,ecology,en,2018-1
35,GB,2018-1-22,sustainability,en,2018-1
172,US,2018-1-22,extinction,en,2018-1
1,CH,2018-1-22,sustainability,en,2018-1
1,SG,2018-1-22,protected area,en,2018-1
43,US,2018-1-22,endangered species,en,2018-1
3,CA,2018-1-22,ecology,en,2018-1
205,US,2018-1-22,sustainability,en,2018-1
16,AU,2018-1-22,biodiversity,en,2018-1
20,AU,2018-1-22,extinction,en,2018-1
31,AU,2018-1-22,climate change,en,2018-1
6,MY,2018-1-22,sustainability,en,2018-1
8,NZ,2018-1-22,extinction,en,2018-1
10,US,2018-1-22,protected area,en,2018-1
8,SG,2018-1-22,climate change,en,2018-1
12,FR,2018-1-22,extinction,en,2018-1
11,VN,2018-1-22,climate change,en,2018-1
14,IN,2018-1-22,biodiversity,en,2018-1
14,AE,2018-1-22,sustainability,en,2018-1
6,AE,2018-1-22,biodiversity,en,2018-1
3,AE,2018-1-22,protected area,en,2018-1
38,US,2018-1-22,ecology,en,2018-1
2,DE,2018-1-22,endangered species,en,2018-1
2,UA,2018-1-22,climate change,en,2018-1
7,US,2018-1-22,deforestation,es,2018-1
38,US,2018-1-22,climate change,es,2018-1
24,CA,2018-1-22,climate change,en,2018-1
7,NZ,2018-1-22,climate change,en,2018-1
3,AE,2018-1-22,climate change,en,2018-1
2,CA,2018-1-22,biodiversity,es,2018-1
4,ZA,2018-1-22,climate change,en,2018-1
2,US,2018-1-22,ocean acidification,en,2018-1
1,VN,2018-1-22,sustainability,en,2018-1
3,AU,2018-1-22,ecology,en,2018-1
1,KR,2018-1-22,sustainability,en,2018-1
4,PL,2018-1-22,climate change,en,2018-1
13,PL,2018-1-22,sustainability,en,2018-1
1,PL,2018-1-22,genetic diversity,en,2018-1
13,ES,2018-1-22,biodiversity,es,2018-1
66,ES,2018-1-22,extinction,es,2018-1
1,IE,2018-1-22,ecology,en,2018-1
5,PE,2018-1-22,biodiversity,es,2018-1
3,PE,2018-1-22,climate change,es,2018-1
2,IN,2018-1-22,extinction,en,2018-1
12,ZA,2018-1-22,sustainability,en,2018-1
6,US,2018-1-22,genetic diversity,en,2018-1
18,US,2018-1-22,biosphere,en,2018-1
8,KE,2018-1-22,climate change,en,2018-1
6,IE,2018-1-22,climate change,en,2018-1
7,IN,2018-1-22,sustainability,en,2018-1
4,IT,2018-1-22,extinction,en,2018-1
1,AT,2018-1-22,climate change,en,2018-1
7,PH,2018-1-22,climate change,en,2018-1
3,IE,2018-1-22,sustainability,en,2018-1
1,RU,2018-1-22,sustainability,en,2018-1
8,NZ,2018-1-22,biodiversity,en,2018-1
2,PK,2018-1-22,biodiversity,en,2018-1
2,CO,2018-1-22,biodiversity,es,2018-1
3,ID,2018-1-22,sustainability,en,2018-1
4,NG,2018-1-22,extinction,en,2018-1
1,PL,2018-1-22,endangered species,en,2018-1
83,ES,2018-1-22,sustainability,es,2018-1
5,DE,2018-1-22,biodiversity,es,2018-1
15,DE,2018-1-22,biosphere,es,2018-1
15,IN,2018-1-22,climate change,en,2018-1
1,PH,2018-1-22,protected area,en,2018-1
2,PH,2018-1-22,biodiversity,en,2018-1
1,PH,2018-1-22,endangered species,en,2018-1
1,PH,2018-1-22,wildlife trade,en,2018-1
3,US,2018-1-22,habitat destruction,en,2018-1
2,RU,2018-1-22,climate change,en,2018-1
1,CN,2018-1-22,sustainability,en,2018-1
1,OM,2018-1-22,sustainability,en,2018-1
2,BR,2018-1-22,climate change,en,2018-1
1,PY,2018-1-22,deforestation,es,2018-1
1,KR,2018-1-22,protected area,en,2018-1
4,ES,2018-1-22,deforestation,es,2018-1
69,ES,2018-1-22,climate change,es,2018-1
1,UG,2018-1-22,protected area,en,2018-1
3,KE,2018-1-22,sustainability,en,2018-1
4,IN,2018-1-22,ecology,en,2018-1
1,NZ,2018-1-22,ecology,en,2018-1
4,GB,2018-1-22,endangered species,en,2018-1
2,SG,2018-1-22,deforestation,en,2018-1
1,DK,2018-1-22,endangered species,en,2018-1
1,ES,2018-1-22,ecology,en,2018-1
1,ES,2018-1-22,habitat fragmentation,es,2018-1
2,GB,2018-1-22,invasive species,en,2018-1
10,MX,2018-1-22,biosphere,es,2018-1
1,MX,2018-1-22,deforestation,es,2018-1
2,MX,2018-1-22,protected area,es,2018-1
2,FR,2018-1-22,desertification,fr,2018-1
1,KE,2018-1-22,endangered species,en,2018-1
20,US,2018-1-22,biodiversity,es,2018-1
2,US,2018-1-22,endemic species,es,2018-1
2,DE,2018-1-22,biodiversity,en,2018-1
2,CO,2018-1-22,sustainability,en,2018-1
1,PE,2018-1-22,deforestation,es,2018-1
1,PE,2018-1-22,ecology,es,2018-1
1,TT,2018-1-22,sustainability,en,2018-1
4,DE,2018-1-22,extinction,en,2018-1
2,ID,2018-1-22,ecosystem service,en,2018-1
2,NO,2018-1-22,climate change,en,2018-1
2,CH,2018-1-22,climate change,en,2018-1
1,MT,2018-1-22,sustainability,en,2018-1
7,DE,2018-1-22,climate change,en,2018-1
9,DE,2018-1-22,sustainability,en,2018-1
2,HK,2018-1-22,biodiversity,en,2018-1
3,GB,2018-1-22,protected area,en,2018-1
1,MM,2018-1-22,climate change,en,2018-1
2,CN,2018-1-22,climate change,en,2018-1
1,BG,2018-1-22,sustainability,en,2018-1
2,MY,2018-1-22,biodiversity,en,2018-1
2,CA,2018-1-22,invasive species,en,2018-1
9,US,2018-1-22,invasive species,en,2018-1
1,CO,2018-1-22,endangered species,en,2018-1
2,AU,2018-1-22,protected area,en,2018-1
1,US,2018-1-22,species diversity,en,2018-1
2,IR,2018-1-22,climate change,en,2018-1
1,IN,2018-1-22,species diversity,en,2018-1
6,SK,2018-1-22,biosphere,en,2018-1
3,SK,2018-1-22,biosphere,cs,2018-1
1,NZ,2018-1-22,endangered species,en,2018-1
25,CA,2018-1-22,sustainability,en,2018-1
3,AR,2018-1-22,biodiversity,es,2018-1
5,AR,2018-1-22,extinction,es,2018-1
10,AR,2018-1-22,climate change,es,2018-1
1,QA,2018-1-22,climate change,en,2018-1
4,NL,2018-1-22,deforestation,en,2018-1
3,NL,2018-1-22,sustainability,en,2018-1
1,AU,2018-1-22,ocean acidification,en,2018-1
1,FR,2018-1-22,biodiversity,es,2018-1
2,PH,2018-1-22,sustainability,en,2018-1
20,AU,2018-1-22,sustainability,en,2018-1
18,GB,2018-1-22,biodiversity,en,2018-1
3,FR,2018-1-22,climate change,en,2018-1
4,FR,2018-1-22,sustainability,en,2018-1
1,NL,2018-1-22,deforestation,fr,2018-1
1,SG,2018-1-22,sustainability,en,2018-1
25,FR,2018-1-22,biodiversity,fr,2018-1
3,FR,2018-1-22,deforestation,fr,2018-1
16,FR,2018-1-22,ecology,fr,2018-1
1,NI,2018-1-22,deforestation,es,2018-1
1,AU,2018-1-22,invasive species,en,2018-1
4,IN,2018-1-22,deforestation,en,2018-1
2,DK,2018-1-22,sustainability,en,2018-1
5,US,2018-1-22,ecology,es,2018-1
2,PL,2018-1-22,biodiversity,en,2018-1
3,PL,2018-1-22,ecology,en,2018-1
1,PL,2018-1-22,ecosystem service,en,2018-1
2,US,2018-1-22,keystone species,en,2018-1
2,IT,2018-1-22,biodiversity,en,2018-1
11,IT,2018-1-22,biodiversity,it,2018-1
26,IT,2018-1-22,sustainability,it,2018-1
2,NZ,2018-1-22,sustainability,en,2018-1
1,NL,2018-1-22,climate change,en,2018-1
3,AU,2018-1-22,endangered species,en,2018-1
2,AU,2018-1-22,wildlife trade,en,2018-1
2,CH,2018-1-22,deforestation,en,2018-1
2,MY,2018-1-22,deforestation,en,2018-1
2,US,2018-1-22,endemic species,en,2018-1
2,CN,2018-1-22,biodiversity,en,2018-1
2,KR,2018-1-22,extinction,en,2018-1
1,KR,2018-1-22,climate change,en,2018-1
1,HK,2018-1-22,climate change,en,2018-1
1,AR,2018-1-22,deforestation,es,2018-1
1,RU,2018-1-22,ecology,en,2018-1
13,FR,2018-1-22,climate change,fr,2018-1
1,ZA,2018-1-22,ecology,en,2018-1
2,CA,2018-1-22,climate change,es,2018-1
1,TW,2018-1-22,invasive species,en,2018-1
2,SA,2018-1-22,sustainability,en,2018-1
1,ZW,2018-1-22,sustainability,en,2018-1
2,ZW,2018-1-22,climate change,en,2018-1
1,UA,2018-1-22,ecology,en,2018-1
6,FR,2018-1-22,biodiversity,en,2018-1
1,FR,2018-1-22,genetic diversity,en,2018-1
1,FR,2018-1-22,invasive species,en,2018-1
1,FR,2018-1-22,species diversity,en,2018-1
2,FR,2018-1-22,ecology,en,2018-1
1,FR,2018-1-22,ecosystem service,en,2018-1
4,CA,2018-1-22,deforestation,en,2018-1
2,ZA,2018-1-22,extinction,en,2018-1
2,NL,2018-1-22,biosphere,en,2018-1
4,NL,2018-1-22,extinction,en,2018-1
1,MY,2018-1-22,climate change,en,2018-1
1,JP,2018-1-22,sustainability,en,2018-1
2,AE,2018-1-22,deforestation,en,2018-1
2,FJ,2018-1-22,climate change,en,2018-1
2,FJ,2018-1-22,biodiversity,en,2018-1
1,FJ,2018-1-22,ocean acidification,en,2018-1
1,TO,2018-1-22,climate change,en,2018-1
1,TW,2018-1-22,climate change,en,2018-1
1,DE,2018-1-22,deforestation,fr,2018-1
1,US,2018-1-22,habitat fragmentation,en,2018-1
1,AR,2018-1-22,sustainability,en,2018-1
2,MX,2018-1-22,biodiversity,es,2018-1
11,US,2018-1-22,sustainability,es,2018-1
1,TH,2018-1-22,sustainability,en,2018-1
2,TH,2018-1-22,deforestation,en,2018-1
1,TV,2018-1-22,climate change,en,2018-1
1,IT,2018-1-22,ecology,en,2018-1
1,BG,2018-1-22,climate change,en,2018-1
1,US,2018-1-22,natural capital,en,2018-1
